ID,Posted at,Screen name,Text
511626749776769025,2014-09-15 21:24:57 +0000,melvinsmitson,RT @AutoNews18: Dodge Challenger SRT Hellcat Shooting Brake rendered  http://t.co/k5REQw17wz http://t.co/e2mZBZ8uhq
511626725156208640,2014-09-15 21:24:51 +0000,Gastonnperkins,RT @AutoNews18: Dodge Challenger SRT Hellcat Shooting Brake rendered  http://t.co/k5REQw17wz http://t.co/e2mZBZ8uhq
511626617227972608,2014-09-15 21:24:25 +0000,AutoNews18,Dodge Challenger SRT Hellcat Shooting Brake rendered  http://t.co/k5REQw17wz http://t.co/e2mZBZ8uhq
511622448966402048,2014-09-15 21:07:51 +0000,Sloppymechanics,I liked a @YouTube video http://t.co/fvfntW1Dce 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511621817086128129,2014-09-15 21:05:21 +0000,F1McL,Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W ...:  http://t.co/wJpLv0WGO3 #McLaren #F1
511620403140501504,2014-09-15 20:59:44 +0000,computerjames,MotorWeek | Quick Spin 2015 Dodge Challenger SRT Hellcat http://t.co/DXiOYhxoxs
511620220037787649,2014-09-15 20:59:00 +0000,computerjames,WATCH: Ignition Flogs the New Dodge Challenger Hellcat http://t.co/0V63vV7nJA
511618984161333248,2014-09-15 20:54:05 +0000,GeorgeDoga89,"Frate, Dodge Challenger SRT Hellcat 2015 are 707 căluți!"
511618955644260352,2014-09-15 20:53:59 +0000,blueblood5055,RT @AWJonWong: Hello 707-hp Kitty! The #Hellcat is insane. Thank you @Dodge and @driveSRT for building this ridiculous #Challenger. http://t.co/gn9AqcwBDz
511618806608056320,2014-09-15 20:53:23 +0000,fcolletti61,"""@MozzMedia: Dyno run says the 2015 Dodge Challenger SRT Hellcat has 825 horsepower: http://t.co/G2gjELRH6I""@GalerTheSailor"
511618735929847808,2014-09-15 20:53:06 +0000,chryslerworld,Officially the fastest sedan ever built ~ 2015 Dodge Charger SRT Hemi Hellcat http://t.co/nbsYobdnDV
511617939167252480,2014-09-15 20:49:56 +0000,AnarchyGarage,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116. (I even like the colour ;-) http://t.co/qJkl7DOChX
511617595162648576,2014-09-15 20:48:34 +0000,isdcsubaru,Dodge Hellcat http://t.co/8vqieuAfx3
511616556275466243,2014-09-15 20:44:27 +0000,juicybuffy,I liked a @YouTube video http://t.co/mSi8SIK6B8 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511616257087373312,2014-09-15 20:43:15 +0000,KornicK97,"Мне понравилось видео ""2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116"""
511615935363289088,2014-09-15 20:41:59 +0000,RussRunsAbita,The Dodge Challenger Hellcat is basically James Hetfield in automotive form.
511615840366911489,2014-09-15 20:41:36 +0000,BrianBui8900,RT @driveSRT: It’s time: See your Dodge dealer to order the 2015 Challenger SRT Hellcat. More: http://t.co/OFhwwQfeEA. http://t.co/2Omk4CK2h4
